Longitude,Latitude,Name,description,_id,camera_mount,camera_type,man_made,surveillance,surveillance_type,surveillance_zone,camera_direction,operator,check_date,survey_date,direction,surface,image,addr_street,height,camera_angle,material,fixme,access,status,disused_man_made
77.5876995,12.9839336,,,node/6718214928,traffic_signals,panning,surveillance,public,camera,street,"0",,,,,,,,,,,,,,
77.6366879,12.9783057,,,node/6726794142,,,surveillance,,,,,,,,,,,,,,,,,,
77.6156979,12.9943669,,,node/6734326074,building,fixed,surveillance,outdoor,camera,street,"300",,,,,,,,,,,,,,
77.615723,12.9943839,,,node/6734333355,pole,dome,surveillance,public,camera,area,,,,,,,,,,,,,,,
77.6374807,12.9828817,,,node/6743843731,pole,dome,surveillance,public,camera,area,,,2022/09/25 00:00:00,,,,,,,,,,,,
77.5784739,12.9544288,,,node/6743885535,wall,fixed,surveillance,outdoor,camera,street,,,,,,,,,,,,,,,
77.5274838,12.9448277,,,node/6746593284,pole,fixed,surveillance,public,camera,street,"30",,,,,,,,,,,,,,
77.6179184,12.9943206,,,node/6753364793,,,surveillance,,,,,,,,,,,,,,,,,,
77.631327,13.0172903,,,node/6754691030,,,surveillance,,,,,,,,,,,,,,,,,,
77.631318,13.0172911,,,node/6754711480,,,surveillance,,,,,,,,,,,,,,,,,,
77.6313311,13.0173005,,,node/6754711912,,,surveillance,,,,,,,,,,,,,,,,,,
77.5941589,12.9775968,,,node/6761460456,pole,dome,surveillance,public,camera,area,,,,,,,,,,,,,,,
77.5974161,12.9736203,,,node/6761539849,wall,fixed,surveillance,outdoor,camera,traffic,,,,,,,,,,,,,,,
77.597404,12.9736257,,,node/6761540036,wall,fixed,surveillance,outdoor,camera,traffic,,,,,,,,Kasturba Cross Road,,,,,,,
77.618479,13.0040939,,,node/6762936168,wall,fixed,surveillance,outdoor,camera,building,"15",Apartment,,,,,,,,,,,,,
77.7106552,13.1996417,,,node/6777696052,pole,panning,surveillance,outdoor,camera,traffic,,,,,,,,,,,,,,,
77.7105809,13.1996444,,,node/6777696053,pole,fixed,surveillance,outdoor,camera,,,,,,,,,,,,,,,,
77.7116264,13.1995986,,,node/6777818876,ceiling,panning,surveillance,outdoor,camera,area,"250",,,,,,,,,,,,,,
77.7116346,13.1996008,,,node/6777851139,ceiling,panning,surveillance,outdoor,camera,area,"180",,,,,,,,,,,,,,
77.7104948,13.1995751,,,node/6777863372,pole,dome,surveillance,outdoor,camera,area,,,,,,,,,,,,,,,
77.6208216,12.9748142,,,node/6777865116,pole,panning,surveillance,outdoor,camera,area,"250",,,,,,,,,,,,,,
77.6408067,12.9783355,,,node/6789814731,pole,dome,surveillance,outdoor,camera,,,,,,,,,,,,,,,,
77.6327083,12.9386316,,,node/6789818464,pole,dome,surveillance,outdoor,camera,area,,,,,,,,,,,,,,,
77.632515,12.9386002,,,node/6789818465,gantry,panning,surveillance,outdoor,camera,area,"90",,,,,,,,,,,,,,
77.6325149,12.9385959,,,node/6789818466,gantry,panning,surveillance,outdoor,camera,area,"90",,,,,,,,,,,,,,
77.6325149,12.9385908,,,node/6789818467,gantry,panning,surveillance,outdoor,camera,area,"90",,,,,,,,,,,,,,
77.6234808,13.0019525,,,node/6796174134,,,surveillance,,,,,,,,,,,,,,,,,,
77.5851646,12.9540923,,,node/6796186150,pole,dome,surveillance,public,camera,area,,,,,,,,,,,,,,,
77.5768973,12.9482221,,,node/6796212238,pole,dome,surveillance,public,camera,area,,,,,,,,,,,,,,,
77.6228734,13.0023422,,,node/6796223080,pole,dome,surveillance,public,camera,town,,,,2022/05/15 00:00:00,,,,,,,,,,,
77.619613,12.9909582,,,node/6796231180,,,surveillance,,,,,,,,,,,,,,,,,,
77.577078,12.9527709,,,node/6796244966,pole,dome,surveillance,public,camera,area,,,,,,,,,,,,,,,
77.615283,12.9358673,,,node/6796810865,pole,panning,surveillance,public,camera,area,"130",,,,,,,,,,,,,,
77.6152531,12.9359107,,,node/6796828874,pole,panning,surveillance,public,camera,area,,,,,"260",,,,,,,,,,
77.6152665,12.9358989,,,node/6796839907,pole,panning,surveillance,public,camera,area,"27250",,,,,,,,,,,,,,
77.6152813,12.9359033,,,node/6796858289,pole,panning,surveillance,public,camera,area,"310",,,,,,,,,,,,,,
77.6152991,12.9358779,,,node/6796862367,pole,panning,surveillance,public,camera,,"70",,,,,,,,,,,,,,
77.628903,12.924294,,,node/6796865851,pole,dome,surveillance,public,camera,area,,,,,,,,,,,,,,,
77.6717952,12.8462558,,,node/6801311924,,fixed,surveillance,public,camera,traffic,"145",,,,,,,,,,,,,,
77.6717605,12.8462356,,,node/6801311925,pole,fixed,surveillance,public,camera,traffic,"145",,,,,,,,,,,,,,
77.6717042,12.8461953,,,node/6801311926,pole,fixed,surveillance,public,camera,traffic,"145",,,,,,,,,,,,,,
77.6716686,12.8461711,,,node/6801311927,pole,fixed,surveillance,public,camera,traffic,"145",,,,,,,,,,,,,,
77.673993,12.8472178,,,node/6801315213,pole,fixed,surveillance,public,camera,traffic,"240",,,,,,,,,,,,,,
77.6740163,12.8471686,,,node/6801315214,pole,fixed,surveillance,public,camera,traffic,"240",,,,,,,,,,,,,,
77.67404,12.8471218,,,node/6801315215,pole,fixed,surveillance,public,camera,traffic,"240",,,,,,,,,,,,,,
77.6742367,12.8472839,,,node/6801315217,pole,fixed,surveillance,public,camera,traffic,"240",,,,,,,,,,,,,,
77.6742445,12.8472655,,,node/6801315218,pole,fixed,surveillance,public,camera,traffic,"240",,,,,,,,,,,,,,
77.6743145,12.8473164,,,node/6801315219,pole,dome,surveillance,public,camera,area,,,,,,,,,,,,,,,
77.6713764,12.8465231,,,node/6801319743,pole,fixed,surveillance,public,camera,traffic,"145",,,,,,,,,,,,,,
77.6713553,12.8465221,,,node/6801319744,pole,fixed,surveillance,public,camera,traffic,"145",,,,,,,,,,,,,,
77.5265565,12.9432951,,,node/6813417752,pole,fixed,surveillance,outdoor,camera,street,,,,,,,,,,,,,,,
77.6030897,12.9761967,,,node/6832770779,pole,panning,surveillance,public,camera,area,"120",,,,,,,,,,,,,,
77.6060235,12.9757491,,looking the top walkway,node/6832789031,wall,panning,surveillance,public,camera,area,"270",,,,,,,,,,,,,,
77.606275,12.9757282,,,node/6832796328,wall,panning,surveillance,public,camera,area,"120",,,,,,,,,,,,,,
77.6061934,12.975791,,,node/6832810570,wall,panning,surveillance,public,camera,area,,,,,,,,,,,,,,,
77.6077027,12.9743184,,,node/6832814219,pole,dome,surveillance,public,camera,area,,,,,,,,,,,,,,,
77.6072036,12.9754102,,entry,node/6832819329,wall,panning,surveillance,public,camera,area,"120",,,,,,,,,,,,,,
77.6111814,12.9744932,,,node/6832821415,pole,dome,surveillance,public,camera,area,,,,,,,,,,,,,,,
77.6071946,12.9754148,,,node/6832825149,wall,panning,surveillance,public,camera,area,"270",,,,,,,,,,,,,,
77.6188902,12.9624559,,,node/6832827905,pole,dome,surveillance,public,camera,area,,,,,,,,,,,,,,,
77.6059797,12.9755109,,looking towards ulsoor,node/6832829481,pole,panning,surveillance,public,camera,area,"120",,,,,,,,,,,,,,
77.6055514,12.9758585,,on rangashtala walkway,node/6832833337,gantry,panning,surveillance,public,camera,area,"270",,,,,,,,,,,,,,
77.6055714,12.975852,,,node/6832834913,gantry,panning,surveillance,public,camera,area,"120",,,,,,,,,,,,,,
77.6175162,12.9728836,,,node/6832836887,wall,panning,surveillance,public,camera,area,,,,,,,,,,,,,,,
77.7068651,13.1995498,,,node/6847242453,,dome,surveillance,public,camera,town,,,,,,,,,,,,,,,
77.7067368,13.1993715,,,node/6847243528,,dome,surveillance,public,camera,town,,,,,,,,,,,,,,,
77.6741783,13.1981558,,,node/6847250931,,dome,surveillance,public,camera,town,,,,,,,,,,,,,,,
77.707644,13.2003067,,,node/6847253264,,dome,surveillance,public,camera,town,,,,,,,,,,,,,,,
77.7056729,13.1987691,,,node/6847260469,,dome,surveillance,public,camera,town,,,,,,,,,,,,,,,
77.7077191,13.1995203,,,node/6847268688,,dome,surveillance,public,camera,town,,,,,,,,,,,,,,,
77.5901974,13.0427204,,,node/6847273180,,dome,surveillance,public,camera,town,,,,,,,,,,,,,,,
77.6802297,13.1986725,,,node/6847278420,,panning,surveillance,public,camera,town,,,,,,,,,,,,,,,
77.6741731,13.1981119,,,node/6847291210,,dome,surveillance,public,camera,town,,,,,,,,,,,,,,,
77.6498585,13.1935982,,,node/6847299278,pole,fixed,surveillance,public,camera,traffic,"230",,,,,,,,,,,,,,
77.6227185,13.1566167,,,node/6847302618,,dome,surveillance,public,camera,town,,,,,,,,,,,,,,,
77.6182291,13.0357502,,,node/6847308501,,,surveillance,outdoor,camera,,,,,,,,,,,,,,,,
77.5906356,13.0427539,,,node/6847308735,pole,dome,surveillance,public,camera,area,,,,2022/07/23 00:00:00,,,,,,,,,,,
77.6498511,13.1935936,,,node/6847310945,pole,fixed,surveillance,public,camera,traffic,"230",,,,,,,,,,,,,,
77.6498391,13.1936043,,,node/6847313796,pole,fixed,surveillance,public,camera,traffic,"230",,,,,,,,,,,,,,
77.6356497,12.9665815,,,node/6853467419,,fixed,surveillance,outdoor,camera,town,,,,,,,,,,,,,,,
77.6367035,12.9782677,,,node/6853514982,,,surveillance,public,camera,town,,,,,,,,,,,,,,,
77.6358654,12.9716287,,,node/6853514987,,dome,surveillance,public,camera,town,,,,,,,,,,,,,,,
77.6243295,12.9820014,,,node/6854476971,pole,dome,surveillance,public,camera,area,,,2022/08/01 00:00:00,,,,,,,,,,,,
77.6166553,12.9957562,,,node/6854513129,pole,dome,surveillance,public,camera,town,,,2023/02/27 00:00:00,,,,,,,,,,,,
77.6315081,12.9816292,,,node/6854536740,pole,dome,surveillance,public,camera,area,,,,,,,,,,,,,,,
77.6164446,13.0023318,,,node/6854550775,pole,dome,surveillance,public,camera,town,"230",,,,,,,,,,,,,,
77.6227879,12.9875487,,,node/6854553471,wall,fixed,surveillance,outdoor,camera,area,,,,,,,,,,,,,,,
77.6496544,13.1939407,,,node/6854984254,pole,fixed,surveillance,public,camera,traffic,"230",,,,,,,,,,,,,,
77.5914788,13.0459861,,,node/6856463609,pole,dome,surveillance,public,camera,traffic,,BBMP,,,,,,,,,,,,,
77.6040482,12.9754986,,,node/6857650778,ceiling,dome,surveillance,outdoor,camera,area,,,,,,,,,,,,,,,
77.6059745,12.9747214,,,node/6857680234,gantry,fixed,surveillance,public,camera,area,"110",,2021/12/05 00:00:00,,,,,,,,,,,,
77.6039515,12.9753524,,,node/6857696157,wall,dome,surveillance,outdoor,camera,area,,,,,,,,,,,,,,,
77.6047706,12.9751307,,,node/6857697041,pole,fixed,surveillance,outdoor,camera,area,"260",,,,,,,,,,,,,,
77.6015956,12.9758515,,,node/6857697344,pole,dome,surveillance,public,camera,area,,,,,,,,,,,,,,,
77.6053673,12.9747765,,,node/6857700208,wall,fixed,surveillance,outdoor,camera,area,"100",,,,,,,,,,,,,,
77.605183,12.9752921,,,node/6857705174,wall,fixed,surveillance,outdoor,camera,building,"180",,,,,,,,,,,,,,
77.6330163,12.9298498,,,node/6859866731,,dome,surveillance,public,camera,area,,,,,,,,,,,,,,,
77.6269287,12.9371643,,,node/6860136361,,dome,surveillance,public,camera,area,,,,,,,,,,,,,,,
77.6295422,12.9344375,,,node/6860142149,pole,panning,surveillance,public,camera,area,"30",,,,,,,,,,,,,,
77.629518,12.9344519,,,node/6860181897,pole,dome,surveillance,public,camera,area,,,,,,,,,,,,,,,
77.6295386,12.9344367,,,node/6860187093,wall,panning,surveillance,public,camera,area,"300",,,,,,,,,,,,,,
77.6295435,12.9344331,,,node/6860187385,pole,panning,surveillance,public,camera,area,"120",,,,,,,,,,,,,,
77.6325145,12.9385842,,,node/6860201813,gantry,panning,surveillance,outdoor,camera,area,"90",,,,,,,,,,,,,,
77.6201378,12.952388,,,node/6871232116,pole,dome,surveillance,public,camera,area,,,,,,,,,,,,,,,
77.5799895,12.936675,,,node/6875271192,pole,dome,surveillance,public,camera,area,,,,,,,,,,,,,,,
77.6199889,12.9747087,,,node/6894652685,pole,panning,surveillance,public,camera,area,"90",,2022/09/25 00:00:00,,,,,,,,,,,,
77.620283,12.975549,,,node/6894685190,pole,dome,surveillance,public,camera,area,,,,,,,,,,,,,,,
77.6061166,12.9683276,,,node/6897190964,pole,dome,surveillance,public,camera,area,,,2021/12/05 00:00:00,,,,,,,,,,,,
77.607104,12.9792488,,,node/6897192833,pole,dome,surveillance,public,camera,area,,,,,,,,,,,,,,,
77.611034,12.9836645,,,node/6897206236,pole,dome,surveillance,public,camera,area,,,,,,,,,,,,,,,
77.6123343,12.9929627,,,node/6897218383,pole,dome,surveillance,public,camera,area,,,,,,,,,,,,,,,
77.6025571,12.9756837,,,node/6897221194,building,fixed,surveillance,outdoor,camera,area,"240",,,,,,,,,,,,,,
77.6139174,12.9906482,,,node/6897222378,pole,dome,surveillance,public,camera,area,,,,,,,,,,,,,,,
77.6102651,12.9815112,,,node/6897227488,pole,panning,surveillance,public,camera,area,"270",,,,,,,,,,,,,,
77.6017362,12.9766618,,,node/6897230587,pole,dome,surveillance,public,camera,area,,,,,,,,,,,,,,,
77.6070522,12.9792856,,,node/6897236883,pole,dome,surveillance,public,camera,area,,,,,,,,,,,,,,,
77.6047464,12.9708437,,,node/6897237984,pole,dome,surveillance,public,camera,area,,,2021/12/05 00:00:00,,,,,,,,,,,,
77.6102697,12.9815141,,,node/6897239931,,dome,surveillance,public,camera,area,,,,,,,,,,,,,,,
77.6160795,13.0006431,,,node/6897245066,pole,dome,surveillance,public,camera,area,,,,,,,,,,,,,,,
77.6048876,12.9735296,,,node/6897252507,wall,panning,surveillance,outdoor,camera,area,"120",,,,,,,,,,,,,,
77.6479024,12.986718,,,node/6897535302,pole,dome,surveillance,public,camera,area,,,2022/09/03 00:00:00,,,,,,,,,,,,
77.6300264,13.0013694,,,node/6897547662,wall,panning,surveillance,public,camera,area,"90",,,,,,,,,,,,,,
77.6326354,13.0018241,,,node/6897553411,pole,dome,surveillance,outdoor,camera,area,,,2022/09/04 00:00:00,,,,,,,,,,,,
77.6299982,13.0013632,,,node/6897557761,wall,panning,surveillance,public,camera,area,"280",,,,,,,,,,,,,,
77.6249921,12.9820994,,,node/6897559156,pole,panning,surveillance,outdoor,camera,area,"180",,2022/09/12 00:00:00,,,,,,,,,,,,
77.6450257,12.9857681,,,node/6897559157,pole,dome,surveillance,public,camera,area,,,,,,,,,,,,,,,
77.6239718,13.0021801,,,node/6897561620,pole,fixed,surveillance,outdoor,camera,area,"200",,,,,,,,,,,,,,
77.6249756,12.9820971,,,node/6897562993,pole,dome,surveillance,outdoor,camera,area,,,2022/08/01 00:00:00,,,,,,,,,,,,
77.6631518,13.0036965,,,node/6897565425,pole,dome,surveillance,public,camera,area,,,,,,,,,,,,,,,
77.6214466,13.003107,,,node/6897565621,wall,fixed,surveillance,outdoor,camera,area,"300",,,,,,,,,,,,,,
77.6214678,13.0031001,,,node/6897568999,wall,fixed,surveillance,outdoor,camera,area,"100",,,,,,,15 Davis,,,,,,,
77.6147704,12.976382,,,node/6904574007,pole,dome,surveillance,public,camera,area,,,2022/08/01 00:00:00,,,,,,,,,,,,
77.6371827,13.0228009,,,node/6915054057,,,surveillance,,,,,,,,,,,,,,,,,,
77.6281812,13.0149143,,,node/6915063329,wall,panning,surveillance,outdoor,camera,area,"240",,,,,,,,,,,,,,
77.6139022,12.9665588,,,node/6915063818,pole,dome,surveillance,public,camera,area,,,,,,,,,,,,,,,
77.6285553,13.0147522,,,node/6915075953,pole,fixed,surveillance,outdoor,camera,area,"240",,,,,,,,,,,,,,
77.5906939,13.0100197,,,node/6915470640,pole,fixed,surveillance,public,camera,area,,,,,,,,,,,,,,,
77.593133,13.0056805,,,node/6915492811,pole,dome,surveillance,public,camera,area,,,,,,,,,,,,,,,
77.6326772,13.0149157,,,node/6915512861,pole,panning,surveillance,public,camera,area,"270",,,,,,,,,,,,,,
77.6326793,13.0149145,,,node/6915512862,pole,panning,surveillance,public,camera,area,"0",,,,,,,,,,,,,,
77.6326813,13.0149153,,,node/6915512863,pole,panning,surveillance,public,camera,area,"90",,,,,,,,,,,,,,
77.5722025,13.0222067,,,node/6916627265,pole,dome,surveillance,public,camera,area,,,,,,,,,,,,,,,
77.609979,13.000927,,,node/6916629478,pole,dome,surveillance,public,camera,traffic,,,,,,,,,,,,,,,
77.5712078,13.0284505,,,node/6916635811,pole,dome,surveillance,public,camera,area,,,,,,,,,,,,,,,
77.5660125,13.0370131,,,node/6916640064,pole,dome,surveillance,public,camera,area,,,,,,,,,,,,,,,
77.5656008,13.0140038,,,node/6916641906,pole,dome,surveillance,public,camera,area,,,,,,,,,,,,,,,
77.5691148,13.0120368,,,node/6916648952,pole,dome,surveillance,public,camera,area,,,,,,,,,,,,,,,
77.623213,13.0016718,,,node/6917875449,wall,fixed,surveillance,outdoor,camera,area,"0",,,,,,,,,,,,,,
77.6211456,13.0035667,,,node/6917944912,wall,fixed,surveillance,outdoor,camera,area,"270",,,,,,,,,,,,,,
77.6232511,13.0016562,,,node/6917948410,wall,fixed,surveillance,outdoor,camera,area,"90",,,,,,,,,,,,,,
77.6053115,12.9527782,,,node/6924154360,pole,dome,surveillance,public,camera,area,,,2021/12/05 00:00:00,,,,,,,,,,,,
77.6093021,12.9747163,,,node/6924178243,pole,panning,surveillance,public,camera,area,"90",,,,,,,,,,,,,,
77.6163952,12.9805468,,,node/6924200130,pole,dome,surveillance,public,camera,area,,,,,,,,,,,,,,,
77.6066765,12.9644652,,,node/6924200131,pole,dome,surveillance,public,camera,area,,,,,,,,,,,,,,,
77.6284968,12.9077236,,,node/6924201679,pole,dome,surveillance,public,camera,area,,,,,,,,,,,,,,,
77.6203401,12.9211318,,,node/6924220912,pole,dome,surveillance,public,camera,area,,,2021/11/27 00:00:00,,,,,,,,,,,,
77.6066881,12.966232,,,node/6924224187,pole,dome,surveillance,public,camera,area,,,2021/12/05 00:00:00,,,,,,,,,,,,
77.6144661,12.9753022,,,node/6924225148,pole,dome,surveillance,public,camera,area,,,2022/08/01 00:00:00,,,,,,,,,,,,
77.6087672,12.9412664,,,node/6924226786,pole,dome,surveillance,outdoor,camera,area,,,,2022/08/06 00:00:00,,,,,,,,,,,
77.6059407,12.9581091,,,node/6924226885,pole,dome,surveillance,public,camera,area,,,,,,,,,,,,,,,
77.6770669,12.8401371,,,node/6924227016,pole,dome,surveillance,public,camera,area,,,,,,,,,,,,,,,
77.6533839,12.8699078,Three public towards hosur,,node/6925812447,,,surveillance,,,,,,,,,,,,,,,,,,
77.6022623,12.9791998,,,node/6925818799,pole,dome,surveillance,public,camera,area,,,,,,,,,,,,,,,
77.6053297,12.9548509,,,node/6925820387,pole,dome,surveillance,public,camera,area,,,2021/12/05 00:00:00,,,,,,,,,,,,
77.6076329,12.9440432,,,node/6925827334,gantry,panning,surveillance,public,camera,traffic,"160",BTP,2021/12/05 00:00:00,,,,,,,,,,,,
77.6076449,12.9440458,,,node/6925827335,gantry,panning,surveillance,public,camera,traffic,"160",,2021/12/05 00:00:00,,,,,,,,,,,,
77.6076543,12.9440504,,,node/6925827336,gantry,panning,surveillance,public,camera,traffic,"160",,2021/12/05 00:00:00,,,,,,,,,,,,
77.5282592,12.945711,,,node/6932109130,pole,fixed,surveillance,public,camera,traffic,"240",,,,,,,,,,,,,,
77.5274887,12.9448226,,,node/6932109131,pole,fixed,surveillance,public,camera,street,"150",,,,,,,,,,,,,,
77.5184262,12.9364918,,,node/6932109133,pole,dome,surveillance,public,camera,area,,,,,,,,,,,,,,,
77.5257486,12.9424003,,,node/6935371210,pole,dome,surveillance,public,camera,area,,,,,,,,,,,,,,,
77.5129216,12.9354109,,,node/6935371211,pole,dome,surveillance,public,camera,area,,,,,,,,,,,,,,,
77.6282024,13.0148462,,,node/6944695882,pole,fixed,surveillance,outdoor,camera,area,"270",,,,,,,,,,,,,,
77.611924,13.0010795,,,node/6944698919,pole,dome,surveillance,public,camera,area,,,,,,,,,,,,,,,
77.6282073,13.0148437,,,node/6944724535,pole,fixed,surveillance,outdoor,camera,area,"180",,,,"90",,,,,,,,,,
77.6208058,13.0051447,,,node/6944728988,pole,dome,surveillance,public,camera,area,,,,,,,,,,,,,,,
77.5278776,12.9453202,,,node/6952164897,pole,dome,surveillance,public,camera,area,,,,,,,,,,,,,,,
77.5264388,12.9439118,,,node/6952164898,wall,fixed,surveillance,public,camera,street,"240",,,,,,,,,,,,,,
77.5264518,12.9439094,,,node/6952164899,wall,fixed,surveillance,public,camera,street,"150",,,,,,,,,,,,,,
77.5260369,12.9433407,,,node/6952164900,pole,dome,surveillance,public,camera,area,,,,,,,,,,,,,,,
77.5500353,12.9977321,,,node/6980190949,wall,fixed,surveillance,public,camera,street,"135",,,,,,,,,,,,,,
77.5501368,12.9975503,,,node/6980190950,pole,dome,surveillance,public,camera,area,,,,,,,,,,,,,,,
77.5537633,13.00473,,,node/6990071172,pole,fixed,surveillance,public,camera,street,"225",,,,,,,,,,,,,,
77.5537744,13.0047367,,,node/6990071173,pole,fixed,surveillance,public,camera,street,"45",,,,,,,,,,,,,,
77.5538928,13.0043769,,,node/6990071174,pole,dome,surveillance,public,camera,area,,,2022/07/28 00:00:00,,,,,,,,,,,,
77.5510852,12.9978803,,,node/6990071175,pole,dome,surveillance,public,camera,area,,,,,,,,,,,,,,,
77.5510337,12.9976863,,,node/6990071176,pole,dome,surveillance,public,camera,area,,,,,,,,,,,,,,,
77.5917672,12.9832836,,,node/6991244884,pole,dome,surveillance,public,camera,area,,,,,,,,,,,,,,,
77.5921246,12.9705556,,,node/6991253653,pole,panning,surveillance,public,camera,area,"45",,,,,,,,,,,,,,
77.5888307,12.9948308,Outdoor,,node/6991258836,wall,fixed,surveillance,outdoor,camera,,,,,,,,,,,,,,,,
77.6098531,12.9650446,,,node/6991259837,pole,dome,surveillance,public,camera,area,,,,,,,,,,,,,,,
77.6125093,12.9344516,,,node/6991261563,pole,panning,surveillance,public,camera,area,"160",,,,,,,,,,,,,,
77.5911178,12.9726099,,,node/6991263413,pole,dome,surveillance,public,camera,area,,,,,,,,,,,,,,,
77.5920933,12.9705289,,,node/6991275373,pole,panning,surveillance,public,camera,area,"200",,,,,,,,,,,,,,
77.6125038,12.9344558,,,node/6991279565,pole,panning,surveillance,public,camera,area,"0",,,,,,,,,,,,,,
77.5928518,12.9748367,,,node/6991283996,pole,dome,surveillance,public,camera,area,,,,,,,,,,,,,,,
77.5924446,12.9719002,,,node/6991284581,pole,dome,surveillance,public,camera,area,,,,,,,,,,,,,,,
77.6124996,12.9344497,,,node/6991285720,pole,panning,surveillance,public,camera,area,"270",BTP,,,,,,,,,,,,,
77.5907782,12.9837355,,,node/6991288265,pole,dome,surveillance,public,camera,area,,,,,,,,,,,,,,,
77.5922255,12.9832403,,,node/6991289200,pole,dome,surveillance,public,camera,area,,,2022/08/01 00:00:00,,,,,,,,,,,,
77.593935,12.9820925,,,node/6991290486,pole,dome,surveillance,public,camera,area,,,,,,,,,,,,,,,
77.5929243,12.972893,,,node/6991291226,pole,dome,surveillance,public,camera,area,,,,,,,,,,,,,,,
77.5906405,12.9701262,,,node/6991291472,pole,dome,surveillance,public,camera,area,,,,,,,,,,,,,,,
77.596762,12.9711401,,,node/7003989497,pole,fixed,surveillance,outdoor,camera,area,"90",,,,,,,,,,,,,,
77.5968083,12.9711357,,,node/7004037518,pole,fixed,surveillance,outdoor,camera,area,"270",,,,,,,,,,,,,,
77.5968175,12.9711349,,,node/7004037793,pole,fixed,surveillance,outdoor,camera,area,"90",,,,,,,,,,,,,,
77.5967522,12.97114,,,node/7004045087,pole,fixed,surveillance,outdoor,camera,area,"270",,,,,,,,,,,,,,
77.5967549,12.9711497,,,node/7004048327,pole,fixed,surveillance,outdoor,camera,area,"0",,,,,,,,,,,,,,
77.5968198,12.9711437,,,node/7004051475,pole,fixed,surveillance,outdoor,camera,area,"0",,,,,,,,,,,,,,
77.5492626,13.0100783,,,node/7007284986,pole,dome,surveillance,public,camera,area,,,,,,,,,,,,,,,
77.5485866,13.0079151,,,node/7007284987,wall,fixed,surveillance,public,camera,street,"135",,,,,,,,,,,,,,
77.5485689,13.0077816,,,node/7007284988,wall,fixed,surveillance,public,camera,street,"45",,,,,,,,,,,,,,
77.6479412,12.981043,,,node/7055996489,pole,fixed,surveillance,public,camera,,"60",,,,,,,,,,,,,,
77.6361194,12.9755586,,,node/7056057959,pole,fixed,surveillance,outdoor,camera,parking,"170",,,,,,,,,,,,,,
77.5719594,12.9458286,,,node/7083423317,wall,fixed,surveillance,outdoor,camera,area,"270",,,,,,,,,,,,,,
77.5719949,12.9458216,,,node/7083431745,wall,fixed,surveillance,outdoor,camera,area,"180",,,,,,,,,,,,,,
77.5719794,12.9458241,,,node/7083447667,wall,fixed,surveillance,outdoor,camera,area,"90",,,,,,,,,,,,,,
77.592364,13.0074704,,,node/7087593357,pole,dome,surveillance,public,camera,traffic,,,,,,,,,,,,,,,
77.6084518,12.9954831,,,node/7087593366,pole,dome,surveillance,public,camera,traffic,,,,,,,,,,,,,,,
77.5384663,12.9732013,,,node/7124643394,pole,dome,surveillance,outdoor,camera,traffic,,,,,,,,,,,,,,,
77.6848962,12.9942527,,,node/7133638012,pole,panning,surveillance,outdoor,camera,area,"90",,2022/12/18 00:00:00,,,,,,,,,,,,
77.7020086,12.9669194,,,node/7133647670,pole,dome,surveillance,public,camera,area,,,,,,,,,,,,,,,
77.6958528,12.9207582,Outdoor,,node/7133659775,pole,panning,surveillance,outdoor,camera,area,"45",,,,,,,,,,,,,,
77.6692387,12.996717,,,node/7133663492,wall,panning,surveillance,public,camera,area,"300",,,,,,,,,,,,,,
77.6924122,12.9838721,,,node/7133721135,pole,dome,surveillance,public,camera,area,,,,,,,,,,,,,,,
77.5874636,12.9678172,,,node/7133722416,pole,dome,surveillance,public,camera,area,,,,,,,,,,,,,,,
77.6144094,12.97505,,,node/7133725101,pole,panning,surveillance,public,camera,area,"0",,,,,,,,,,,,,,
77.6143895,12.9750178,,,node/7133731138,pole,panning,surveillance,public,camera,area,"180",,,,,,,,,,,,,,
77.6011338,13.0462899,,,node/7133731139,pole,panning,surveillance,outdoor,camera,area,"90",,,,,,,,,,,,,,
77.5867198,12.965512,,,node/7133734728,pole,dome,surveillance,public,camera,area,,,2023/01/27 00:00:00,,,,,,,,,,,,
77.6011301,13.0462598,,,node/7133736139,pole,panning,surveillance,outdoor,camera,area,"270",,,,,,,,,,,,,,
77.6959826,12.9206117,Outdoor,,node/7133736650,pole,panning,surveillance,outdoor,camera,area,"45",,,,,,,,,,,,,,
77.5855466,12.9638063,Public camera on top of townhall,,node/7133737226,building,dome,surveillance,public,camera,area,,,,,,,,,,,,,,,
77.6018204,13.0463745,,,node/7133741926,wall,panning,surveillance,outdoor,camera,area,,,,,,,,,,,,,,,
77.5742849,12.9490132,,,node/7133742230,pole,dome,surveillance,public,camera,area,,,,,,,,,,,,,,,
77.6849143,12.9942449,,,node/7133742390,pole,fixed,surveillance,outdoor,camera,area,"240",,,,,,,,,,,,,,
77.5181017,12.9361134,,,node/7137042124,pole,dome,surveillance,public,camera,area,,,,,,,,,,,,,,,
77.5447346,12.9744664,,,node/7139631442,pole,dome,surveillance,public,camera,traffic,,,,,,,,,,,,,,,
77.6013267,13.0464208,,,node/7144764229,pole,panning,surveillance,outdoor,camera,area,"180",,,,,,,,,,,,,,
77.5489014,12.9846832,,,node/7156536796,pole,fixed,surveillance,public,camera,traffic,"180",,,,,,,,,,,,,,
77.5489028,12.9847146,,,node/7156536797,pole,fixed,surveillance,public,camera,traffic,"10",,,,,,,,,,,,,,
77.5343183,12.9566205,,,node/7156536831,pole,dome,surveillance,public,camera,traffic,,,,,,,,,,,,,,,
